id,video_id,text,start_time,duration,is_generated,language_code
1,uA3cMFjqfaM,Sebentar lagi petualangan antargalaksi ala Star Wars dan Star Trek bukan lagi cuma imajinasi,3.0,5.42,0,id
2,uA3cMFjqfaM,Bersiaplah menyambut petualangan paling liar abad ini,8.6,3.04,0,id
3,uA3cMFjqfaM,Untuk pertama kalinya dalam sejarah umat manusia kita akan membangun koloni luar angkasa,11.7,4.5,0,id
4,uA3cMFjqfaM,"Di mana lagi tempatnya kalau bukan di planet merah tetangga kita,",16.6,3.66,0,id
5,uA3cMFjqfaM,MARS!,20.3,1.96,0,id
6,uA3cMFjqfaM,"Tapi, tunggu dulu,",24.36,1.36,0,id
7,uA3cMFjqfaM,"Memangnya, buat apa kita jauh-jauh pindah rumah ke Mars?",25.8,3.24,0,id
8,uA3cMFjqfaM,"Saat ini sudah ada 7,5 milyar manusia di bumi",30.94,3.06,0,id
9,uA3cMFjqfaM,Padahal normalnya Bumi cuma mampu menampung sekitar 9 milyar saja,34.5,3.98,0,id
10,uA3cMFjqfaM,"Jadi, mau tinggal di mana kelebihan manusia nanti?",38.5,3.06,0,id
11,uA3cMFjqfaM,Mau dikasih makan apa?,41.6,1.5,0,id
12,uA3cMFjqfaM,Sementara lahan kosong dan sumber daya alam terus menipis seperti dompet kita di akhir bulan :D,43.2,4.64,0,id
13,uA3cMFjqfaM,"Bumi, juga semakin kotor dengan polusi dan sampah yang kita buang setiap harinya",47.9,4.44,0,id
14,uA3cMFjqfaM,"Belum lagi kalau tiba-tiba 
ada meteor RAKSASA yang jatuh dari langit",52.54,4.1,0,id
15,uA3cMFjqfaM,Mau jadi apa spesies kita nanti?!,56.78,3.12,0,id
16,uA3cMFjqfaM,"Melestarikan bumi memang sangat penting, tapi sudah saatnya juga kita mempertimbangkan rumah kedua",61.36,5.52,0,id
17,uA3cMFjqfaM,"Dan, salah satu pilihannya jatuh pada tetangga kita",66.98,2.92,0,id
18,uA3cMFjqfaM,Planet Mars,70.1,1.9,0,id
19,uA3cMFjqfaM,"Hmm, ada apa dengan Mars?",72.1,2.4,0,id
20,uA3cMFjqfaM,Dibanding bumi ukuran Mars tidak sampai setengahnya,76.1,3.0,0,id
21,uA3cMFjqfaM,Gravitasinya juga cukup kecil,79.2,1.9,0,id
22,uA3cMFjqfaM,Sehingga kita mungkin bisa melompat dari atap ke atap seperti di film-film action,81.2,4.3,0,id
23,uA3cMFjqfaM,"Mars pun pernah punya air, suhu, dan atmosfer yang mirip planet kita, tapi itu dulu",85.6,6.1,0,id
24,uA3cMFjqfaM,Saat ini Mars sudah tidak punya medan magnet yang bisa melindungi dari radiasi kosmis dan benda asing,91.8,5.6,0,id
25,uA3cMFjqfaM,Akibatnya atmosfer Mars jadi sangat amat tipis dan cuma mengandung sejumput oksigen,97.5,5.2,0,id
26,uA3cMFjqfaM,Permukaan Mars juga jadi super kering dengan suhu yang dinginnya bahkan melebihi kutub selatan,103.1,4.8,0,id
27,uA3cMFjqfaM,"Oke, sekarang kita sudah mengenal Mars lebih intim",109.9,2.8,0,id
28,uA3cMFjqfaM,"Pertanyaannya, bisakah kita membangun koloni di planet se-ekstrem ini?",113.0,4.8,0,id
29,uA3cMFjqfaM,Ternyata jawabannya...,119.9,1.4,0,id
30,uA3cMFjqfaM,Bisa,121.4,0.5,0,id
31,uA3cMFjqfaM,Bahkan sudah ada beberapa organisasi yang sedang berlomba mengirim manusia pertama ke Mars,122.4,3.8,0,id
32,uA3cMFjqfaM,"Dengan target keberangkatan, minimal tahun 2027",126.3,3.3,0,id
33,uA3cMFjqfaM,"Menurut riset mereka, sudah ada teknologi yang bisa membantu kita bertahan hidup di Mars",130.1,4.4,0,id
34,uA3cMFjqfaM,Untuk bernafas misalnya sudah tercipta alat yang bisa memproduksi oksigen dari atmosfer Mars,135.1,5.1,0,id
35,uA3cMFjqfaM,Kalau butuh air kita juga tinggal mengekstraknya dari udara,140.4,3.3,0,id
36,uA3cMFjqfaM,"Jadi, ya kita tidak usah repot-repot mengimpor air mineral galon dari bumi",143.7,4.8,0,id
37,uA3cMFjqfaM,"Sementara soal makanan kita akan mengandalkan makanan kering dari bumi,",148.7,3.2,0,id
38,uA3cMFjqfaM,sambil menumbuhkan sayuran kita sendiri,152.0,2.3,0,id
39,uA3cMFjqfaM,Siapa tahu nantinya bakso instan bisa menyaingi ketenaran mie instan di planet Mars,154.5,5.0,0,id
40,uA3cMFjqfaM,"Nah, untuk melindungi diri dari radiasi kosmis",159.7,2.2,0,id
41,uA3cMFjqfaM,kita bisa memakai baju khusus anti radiasi dan tinggal dalam goa-goa vulkanik setelah mendarat,162.0,5.2,0,id
42,uA3cMFjqfaM,"Selanjutnya, pelan-pelan kita mulai bisa melakukan terraforming pada si planet merah",168.8,4.7,0,id
43,uA3cMFjqfaM,Langkah pertama adalah melelehkan es karbondioksida beku di kutub-kutubnya,174.0,4.2,0,id
44,uA3cMFjqfaM,Karbondioksida yang menguap akan menciptakan efek rumah kaca yang bisa menghangatkan Mars,178.3,4.8,0,id
45,uA3cMFjqfaM,Lalu melelehkan air yang selama ini membeku,183.2,3.1,0,id
46,uA3cMFjqfaM,"Setelah itu, kita baru bisa menanam tumbuh-tumbuhan yang akan memproduksi oksigen",186.4,4.08,0,id
47,uA3cMFjqfaM,untuk bernafas dan membentuk lapisan ozon,190.48,2.8,0,id
48,uA3cMFjqfaM,"Sayangnya, para peneliti masih belum bisa menemukan cara untuk membangun kembali magnetosfer Mars",193.6,5.1,0,id
49,uA3cMFjqfaM,Maupun mempersingkat waktu tempuh dari bumi,198.9,2.4,0,id
50,uA3cMFjqfaM,"Sampai misteri ini terpecahkan, siap-siap saja mencicipi dampak paparan radiasi kosmis",201.4,5.4,0,id
51,uA3cMFjqfaM,"Ya, terraforming Mars memang tidak segampang kelihatannya",208.9,3.5,0,id
52,uA3cMFjqfaM,"Makanya, para astronom seperti Carl Sagan pernah mengusulkan terraforming pada planet selain Mars",212.7,5.4,0,id
53,uA3cMFjqfaM,"Planet Venus misalnya, lebih dekat dengan bumi dan tidak jauh baik ukuran maupun gravitasinya",218.3,5.1,0,id
54,uA3cMFjqfaM,di ketinggian tertentu suhu dan tekanan udaranya pun menyerupai bumi,223.8,4.0,0,id
55,uA3cMFjqfaM,Meski memang keadaan di permukaan Venus bisa membunuh kita dalam sekejab,227.9,4.6,0,id
56,uA3cMFjqfaM,"Tinggal pilih saja, apakah kita mau gosong karena kepanasan,",232.7,2.8,0,id
57,uA3cMFjqfaM,"remuk karena tekanan,",235.5,1.2,0,id
58,uA3cMFjqfaM,atau meleleh karena kehujanan,236.8,2.2,0,id
59,uA3cMFjqfaM,"Singkatnya, membangun koloni antar planet sebetulnya bukan hal yang mustahil",240.7,3.3,0,id
60,uA3cMFjqfaM,Cuma memang masih butuh waktu sampai kita bisa jajan bakso kaki lima pertama di luar angkasa,244.1,5.3,0,id
61,uA3cMFjqfaM,"dan seperti biasa 
Terima Kasih",249.5,2.5,0,id
62,PEbhbW4rgy4,The Sun,3.18,0.5,0,en
63,PEbhbW4rgy4,is the most loved object in the solar system and is one of our main sources of our life.,3.68,5.5,0,en
64,PEbhbW4rgy4,But what would happen if in all of sudden the sun disappears?,9.32,4.6,0,en
65,PEbhbW4rgy4,What would happen to us?,14.32,1.5,0,en
66,PEbhbW4rgy4,"The first thing that's going to happen when the sun dissapears, we wouldn't notice that for about 8 minutes.",17.86,5.18,0,en
67,PEbhbW4rgy4,Because that is how long the sunlight reaches the earth.,23.66,4.4,0,en
68,PEbhbW4rgy4,"After that 8 minutes, our sky will turn so dark and would only receive light from the galaxy.",28.16,4.6,0,en
69,PEbhbW4rgy4,"In the first week, the earth's temperature will drop from 0 to -17 degree celsius.",36.44,6.76,0,en
70,PEbhbW4rgy4,"and  -73 to -100 degree celsius within a year. As a result from the situation,",43.28,5.82,0,en
71,PEbhbW4rgy4,the sea surface will be frozen and illegal fisherman will lose their source of living.,49.1,4.34,0,en
72,PEbhbW4rgy4,"Another good news, finally Indonesians will get to experience snow in their backyard.",54.3,4.94,0,en
73,PEbhbW4rgy4,"The bad news is, electric fan might experience a drastic change in sales.",59.38,3.4,0,en
74,PEbhbW4rgy4,"And with no sunlight, plants will die in a few weeks because of their inability to practice photosynthesis.",64.48,6.42,0,en
75,PEbhbW4rgy4,Animals will die because their sources of living (the plants) are gone too.,71.06,4.2,0,en
76,PEbhbW4rgy4,Also the extreme temperature reduces chance of surviving.,75.26,4.04,0,en
77,PEbhbW4rgy4,"Because of that, it is predicted that only microorganisms would survive in this kind of extreme condition.",79.3,5.84,0,en
78,PEbhbW4rgy4,While humans may live under the sea. Taking advantage from the heat of the earth's core or staying in a shelter with heat energy.,85.38,9.1,0,en
79,PEbhbW4rgy4,"Although we hate the sun most of the time because we don't want our skin to get even tanner, now we realize how important the sun is to us.",95.78,9.52,0,en
80,PEbhbW4rgy4,"and as usual, Thank you.",105.3,1.54,0,en
81,RBFhyVux3IE,Setiap abis copy File bergiga-giga dari laptop temen,4.52,2.52,0,id
82,RBFhyVux3IE,"Flashdisk kita rasa jadi penuh, dan kadang jadi lemot dan susah dipake...",7.04,3.62,0,id
83,RBFhyVux3IE,... itu bikin kita penasaran.,10.66,2.04,0,id
84,RBFhyVux3IE,Kalo masukkin baju ke lemari aja itu bikin tambah berat...,12.7,2.5,0,id
85,RBFhyVux3IE,... apakah Flashdisk juga sama?,15.2,1.72,0,id
86,RBFhyVux3IE,"Hmm, apakah Flashdisk itu makin berat kalo diisi Data?",17.12,3.4,0,id
87,RBFhyVux3IE,"Faktanya, Iya.",23.92,1.7,0,id
88,RBFhyVux3IE,"Tapi, jangan bayangin sampe berkilo-kilo gram karena nyata nya perubahan beratnya sangat sangat sangat...",25.96,5.16,0,id
89,RBFhyVux3IE,... dan sangat kecil.,31.12,1.64,0,id
90,RBFhyVux3IE,"Saking kecilnya, perubahan nya itu nggak bakal kerasa kalo diangkat.",32.76,3.66,0,id
91,RBFhyVux3IE,"Tapi, kenapa bisa begitu?",36.42,2.02,0,id
92,RBFhyVux3IE,"Pertama-tama, kita harus kenalan dulu sama si Flashdisk ini.",41.4,2.86,0,id
93,RBFhyVux3IE,Simple nya otak si Flashdisk ini bekerja seperti rumah yang punya gerbang yang bakal ngatur...,44.26,3.8,0,id
94,RBFhyVux3IE,... masuk dan keluarnya Energi untuk nyimpen atau hapus Data.,48.06,4.16,0,id
95,RBFhyVux3IE,"Nah, ada gerbang khusus buat ngejagain Data, biar pas Flashdisk nya dicopot...",52.68,4.1,0,id
96,RBFhyVux3IE,... Data nya nggak hilang.,56.78,1.26,0,id
97,RBFhyVux3IE,"Nah, file file Data yang terjebak ini memiliki Energi yang lebih tinggi...",58.8,3.58,0,id
98,RBFhyVux3IE,... karena terjebak di gerbang khusus penyimpanan memory saat kita nyimpen Data.,62.38,4.36,0,id
99,RBFhyVux3IE,"Dan, menurut Einstein, energi ini sama dengan massa dan ini bukti bahwa energi Elektronik itu ternyata punya berat...",67.24,6.16,0,id
100,RBFhyVux3IE,... walaupun sangat sangat sangat ringan.,73.4,2.46,0,id
101,RBFhyVux3IE,"Jadi, sebenarnya ketika Flashdisk diisi Data maka Jawaban akhirnya isi Data akan menambah berat di Flashdisk.",78.42,6.04,0,id
102,RBFhyVux3IE,"Eits, tapi tunggu dulu.",84.46,1.56,0,id
103,RBFhyVux3IE,"Ternyata, ada yang lebih kompleks dari dugaan awalnya.",86.02,2.44,0,id
104,RBFhyVux3IE,Ada juga yang bilang kalo Flashdisk yang diisi Data justru beratnya nggak berubah sama sekali atau bahkan lebih ringan...,88.46,4.88,0,id
105,RBFhyVux3IE,... daripada Flashdisk yang kosong.,93.34,1.6,0,id
106,RBFhyVux3IE,"Karena menurut para peneliti, berdasarkan pertimbangan ribet yang mungkin bisa jadi satu video sendiri lagi",94.94,4.02,0,id
107,RBFhyVux3IE,"Kode kode biner yang  ada didalam Otak si Flashdisk ini, nggak berpengaruh sama...",98.96,4.36,0,id
108,RBFhyVux3IE,... kehadiran massa dari Gravitasi.,103.32,2.62,0,id
109,RBFhyVux3IE,"Nah, intinya Flashdisk yang diisi Data akan berubah berat.",108.38,3.08,0,id
110,RBFhyVux3IE,Entah itu makin ringan atau makin berat.,111.46,2.0,0,id
111,RBFhyVux3IE,"Memang masih menjadi misteri, tapi tenang itu nggak seberat rindu Dilan & Milea.",113.46,4.86,0,id
112,RBFhyVux3IE,"Dan, seperti biasa. TERIMAKASIH.",118.32,2.74,0,id
113,RBFhyVux3IE,"Subbed By: Josh B.
Instagram: @yoshbrata
NICE TO MEET YA! :D",121.8,7.8,0,id
114,NVDIHTGVcLc,Tiap tahunnya kita selalu mendengar kabar selalu ada kabar bangunan super tinggi baru yang mengalahkan bangunan super tinggi yang lama,3.16,6.08,0,id
115,NVDIHTGVcLc,meskipun ukurannya sama-sama super,9.24,1.44,0,id
116,NVDIHTGVcLc,tetapi apakah suatu saat kita akan berhenti?,10.68,3.14,0,id
117,NVDIHTGVcLc,apakah ada batas seberapa tinggi suatu bangunan bisa dibangun.,13.82,4.04,0,id
118,NVDIHTGVcLc,meskipun belum ada angka pasti tetapi menurut perhitungan seorang ahli.,20.2,3.44,0,id
119,NVDIHTGVcLc,bangunan tinggi yang kita bisa buat tingginya adalah 1 meter lebih tinggi dari pada gunung everest,23.64,5.36,0,id
120,NVDIHTGVcLc,itupun bentuknya tak akan seperti yang umumnya kita bayangkan,29.0,3.36,0,id
121,NVDIHTGVcLc,tentunya itu karena banyak tantangan yang harus kita hadapi untuk mendirikan bangunan super tinggi tersebut.,32.36,5.86,0,id
122,NVDIHTGVcLc,salah satu tantangan tersebut adalah,40.94,1.62,0,id
123,NVDIHTGVcLc,angin,42.56,0.5,0,id
124,NVDIHTGVcLc,angin sepoi nikmat yang kita rasakan dibawah bisa terasa kencang diatas sana,43.06,5.32,0,id
125,NVDIHTGVcLc,tentunya ini berakibat sangat buruk,48.38,2.12,0,id
126,NVDIHTGVcLc,oleh karena itu seperti layaknya  pohon,50.5,1.78,0,id
127,NVDIHTGVcLc,bangunan super tinggi dapat berayun ketika diterjang angin kencang,52.28,3.64,0,id
128,NVDIHTGVcLc,itu menjadi alasan kenapa bangunan super tinggi harus dibuat dengan pondasi yang sangat kuat dan struktur inti yang sangat sangat kuat,55.92,7.6,0,id
129,NVDIHTGVcLc,sehingga mampu menahan terjangan angin yang kencang,63.52,2.48,0,id
130,NVDIHTGVcLc,tantangan lainnya adalah,67.66,1.24,0,id
131,NVDIHTGVcLc,elevator,68.9,0.58,0,id
132,NVDIHTGVcLc,karena tanpa elevator percuma saja kita mendirikan bangunan super tinggi,69.48,3.36,0,id
133,NVDIHTGVcLc,karena tangga bukan menjadi pilihan dibangunan memiliki 150 lantai.,72.84,4.1,0,id
134,NVDIHTGVcLc,"ok,",77.72,0.5,0,id
135,NVDIHTGVcLc,jadi meskipun terdengar sepele tapi nyatanya hingga kini kabel elevator hanya bisa mengangkat beban dalam jarak maksimal 600 meter,78.22,7.22,0,id
136,NVDIHTGVcLc,lebih dari itu kabel elevator akan jatuh akibat bebannya sendiri.,85.44,4.06,0,id
137,NVDIHTGVcLc,oleh karena itu untuk bangunan yang super tinggi kita harus menggantikan elevator untuk dapat naik ke atas.,89.5,6.1,0,id
138,NVDIHTGVcLc,kemudian tentu saja kita tidak bisa membuat jiplakan bangunan yang super tinggi lain dan kita buat versi lebih besarnya lagi,97.62,6.24,0,id
139,NVDIHTGVcLc,karena bangunan itu akan ambruk akibat bebannya sen diri,104.36,3.18,0,id
140,NVDIHTGVcLc,oleh karenan itu kita  membutuhkan material bangunan jauh lebih ringan dan struktur yang sangat kokoh untuk kita bisa membangun lebih tinggi lagi,107.54,6.98,0,id
141,NVDIHTGVcLc,lalu sekalipun semua tantangan itu bisa dihadapi,115.96,2.58,0,id
142,NVDIHTGVcLc,tantangan besar lainnya adalah,118.54,2.0,0,id
143,NVDIHTGVcLc,biayanya.,120.54,0.76,0,id
144,NVDIHTGVcLc,mendirikan bangunan super tinggi pastinya sangat mahal.,121.3,3.44,0,id
145,NVDIHTGVcLc,untuk contohnya,124.78,1.16,0,id
146,NVDIHTGVcLc,bangunan tertinggi saat video ini dibuat yaitu burj khalifa di dubai menelan biaya,125.94,4.86,0,id
147,NVDIHTGVcLc,"US$1,500,000,000
(setengah satu miliar dolar)",130.8,1.96,0,id
148,NVDIHTGVcLc,amerika serikat,132.76,1.16,0,id
149,NVDIHTGVcLc,yang nilainya bisa kita belikan,133.92,1.08,0,id
150,NVDIHTGVcLc,5000 mobil lamborghini,135.0,1.96,0,id
151,NVDIHTGVcLc,yang setelah dibeli entah mau diparkir dimana,136.96,3.22,0,id
152,NVDIHTGVcLc,namun semua tantangan itu sama sekali tak menghalangi ambisi kita,141.3,3.84,0,id
153,NVDIHTGVcLc,untuk terus membangun lebih tinggi lagi dalam beberapa tahun kindom tower di arab saudi akan menjadi bangunan pertama,145.14,7.04,0,id
154,NVDIHTGVcLc,yang memiliki tinggi 1 kilometer,152.18,2.34,0,id
155,NVDIHTGVcLc,disusul juga pembangunan lain yang mungkin negara kita akan segera membangun salah satunya.,154.52,5.4,0,id
156,NVDIHTGVcLc,belum lagi rancangan rancangan bisa dibilang gila dan tak masuk akal,159.92,4.28,0,id
157,NVDIHTGVcLc,untuk dibangun namun siapa yang tau suatu saat kita memiliki teknologi yang cukup untuk membangunya,164.2,6.14,0,id
158,NVDIHTGVcLc,lalu apakah kita masih bisa membangun lebih tinggi lagi daripada itu,171.54,5.02,0,id
159,NVDIHTGVcLc,mungkin saja.,176.56,1.18,0,id
160,NVDIHTGVcLc,jika kita membangun elevator angkasa,177.74,2.62,0,id
161,NVDIHTGVcLc,meskipun  terdengar mustahil yaitu membuat elevator hingga tembus ke angkasa,180.36,4.48,0,id
162,NVDIHTGVcLc,namun secara studi elevator angkasa sangatlah mungkin untuk dibuat dengan teknologi masa depan,184.84,6.1,0,id
163,NVDIHTGVcLc,"dan, jika benar-benar dibuat mungkin elevator angkasa inilah yang akan menjadi objek paling tinggi yang pernah dibuat oleh kita sebagai manusia",190.94,9.16,0,id
164,NVDIHTGVcLc,"dan seperti biasa, terima kasih",200.1,2.5,0,id
165,QK01ROEqJ1A,"Disekolah, mungkin kita pernah diajarin tentang tata surya",2.1,3.08,0,id
166,QK01ROEqJ1A,Tapi yang nggak pernah diajarin di sekolah,5.88,1.62,0,id
167,QK01ROEqJ1A,adalah seberapa besar sebenarnya alam semesta itu sendiri,7.94,3.14,0,id
168,QK01ROEqJ1A,coba lihat bulan,11.96,1.0,0,id
169,QK01ROEqJ1A,digambarinnya deket,13.46,1.12,0,id
170,QK01ROEqJ1A,padahal dia itu aslinya sejauh ini,14.6,2.08,0,id
171,QK01ROEqJ1A,jaraknya itu bisa muat kurang lebih sampai 30 bumi kalau dijejer,17.38,4.1,0,id
172,QK01ROEqJ1A,dan itu baru bulan,22.38,1.3,0,id
173,QK01ROEqJ1A,gimana yang jauh-jauh kayak planet lain atau galaksi lain,24.1,2.98,0,id
174,QK01ROEqJ1A,makanya siap-siap,27.54,1.42,0,id
175,QK01ROEqJ1A,kita bakal mulai perjalanan,29.08,1.58,0,id
176,QK01ROEqJ1A,mengungkap seberapa besar alam semesta ini,31.26,3.22,0,id
177,QK01ROEqJ1A,"ayo kita mulai dari diri kita sendiri, manusia",40.0,3.16,0,id
178,QK01ROEqJ1A,dibandingkan dengan bumi manusia itu kecil banget,43.38,3.56,0,id
179,QK01ROEqJ1A,andaikan manusia itu sekecil semut,47.24,2.5,0,id
180,QK01ROEqJ1A,bumi itu panjangnya lebih dari 127.000 lapangan sepakbola kalau dijejer,49.76,6.42,0,id
181,QK01ROEqJ1A,"ya, bumi itu gede banget",56.5,2.62,0,id
182,QK01ROEqJ1A,"tapi, tentunya belum apa-apa jika dibandingkan dengan jarak ke bulan",59.56,3.64,0,id
183,QK01ROEqJ1A,"kita akan butuh 3,8 juta lapangan sepak bola",63.52,3.9,0,id
184,QK01ROEqJ1A,"dan kalau kita naik mobil kesana dengan kecepatan lewat jalan tol,",67.58,3.16,0,id
185,QK01ROEqJ1A,kita akan baru bakal nyampe hampir setengah tahun kemudian,70.94,3.52,0,id
186,QK01ROEqJ1A,"lalu, bagaimana dengan Mars?",75.06,2.4,0,id
187,QK01ROEqJ1A,banyak orang-orang hebat dan kaya merencanakan untuk pergi kesana,77.6,3.92,0,id
188,QK01ROEqJ1A,"balik lagi, jika kita semut jarak ke mars itu akan sepanjang 2,2 milyar lapangan sepak bola",81.84,6.7,0,id
189,QK01ROEqJ1A,"dan kalau naik mobil , bakal butuh  2 setengah abad lebih buat sampai kesana",88.8,4.8,0,id
190,QK01ROEqJ1A,atau butuh rata-rata 8 generasi,93.92,2.54,0,id
191,QK01ROEqJ1A,atau nunggu cicit kalian punya cicit lalu cicit dari cicit kalian itu punya anak,96.46,4.42,0,id
192,QK01ROEqJ1A,"barulah, anak dari cicit-cicit kalian bisa sampai ke Mars dengan naik mobil",101.18,4.64,0,id
193,QK01ROEqJ1A,itu baru Mars,105.9,1.0,0,id
194,QK01ROEqJ1A,apa jadinya kalau kita ingin ke ujung tata surya sampai neptunus,107.04,3.3,0,id
195,QK01ROEqJ1A,"kalau naik mobil, tebak kita akan butuh waktu berapa",110.64,3.215,0,id
196,QK01ROEqJ1A,kita akan butuh waktu 5 ribu tahun lebih,113.86,2.84,0,id
197,QK01ROEqJ1A,atau tak terhitung berapa generasi yang pasti itu kayak kita nyetir dari jaman piramid baru dibikin,116.7,6.16,0,id
198,QK01ROEqJ1A,dan nyampenya baru hari ini,123.22,1.88,0,id
199,QK01ROEqJ1A,apakah otak kalian udah pusing?,125.52,1.58,0,id
200,QK01ROEqJ1A,itu baru tata surya kita,127.48,1.6,0,id
201,QK01ROEqJ1A,"kencangkan sabuk kalian, karena ini baru awalnya saja",129.38,4.08,0,id
202,QK01ROEqJ1A,menembus keluar dari tata surya kita,139.6,2.42,0,id
203,QK01ROEqJ1A,yang mengejutkan adalah,142.02,1.1,0,id
204,QK01ROEqJ1A,kita akan bertemu dengan pesawat antariksa Voyager,143.42,3.34,0,id
205,QK01ROEqJ1A,objek manusia paling jauh yang saat ini ada di luar angkasa,147.08,4.2,0,id
206,QK01ROEqJ1A,Voyager baru bisa dicapai 23.000 tahun  dengan mobil,151.68,4.68,0,id
207,QK01ROEqJ1A,"Voyager melaju dengan begitu cepat, yaitu 61.500 km/jam",156.5,4.455,0,id
208,QK01ROEqJ1A,atau kecepatannya Voyager itu 192 kali lebih cepat dari mobil Ferrari,160.96,6.2,0,id
209,QK01ROEqJ1A,"dari sudut pandang Voyager, matahari sudah terlihat cuma kayak setitik bintang di angkasa",167.36,4.8,0,id
210,QK01ROEqJ1A,"tapi meskipun setitik, kekuatan matahari masih bisa menarik jutaan",172.7,3.48,0,id
211,QK01ROEqJ1A,komet dan benda langit lainnya,176.18,2.44,0,id
212,QK01ROEqJ1A,untuk membentuk wilayah yang dinamakan OORT Cloud,178.9,2.68,0,id
213,QK01ROEqJ1A,"dengan kecepatan Voyager yang gila, sejarahnya",181.76,2.82,0,id
214,QK01ROEqJ1A,dia berhasil keluar dari tata surya kita dalam waktu 35 tahun,184.58,4.08,0,id
215,QK01ROEqJ1A,"tapi untuk voyager bisa keluar dari OORT Cloud ini,",189.18,2.9,0,id
216,QK01ROEqJ1A,dia butuh sekitar 30 ribu tahun,192.26,3.12,0,id
217,QK01ROEqJ1A,"namun, OORT Cloud  ternyata hanyalah satu bagian dari wilayah yang bernama",196.0,3.88,0,id
218,QK01ROEqJ1A,Local Interstellar Cloud,199.88,2.48,0,id
219,QK01ROEqJ1A,"di sini kita sudah nggak masuk akal pakai satuan kilo meter, karena sudah gila banget",202.78,4.38,0,id
220,QK01ROEqJ1A,kita akan pakai pengukuran jarak,207.16,1.8,0,id
221,QK01ROEqJ1A,yang nama kerennya adalah tahun cahaya,208.96,2.88,0,id
222,QK01ROEqJ1A,"buat bisa bayangin tahun cahaya itu bagaimana,",213.64,2.62,0,id
223,QK01ROEqJ1A,sekarang bayangin kayak gini,216.32,1.755,0,id
224,QK01ROEqJ1A,kita sering banget banding-bandingin mobil tercepat di dunia,218.08,2.88,0,id
225,QK01ROEqJ1A,"mungkin gak ada habisnya, tapi pernah nggak kalian bayangin",221.06,3.38,0,id
226,QK01ROEqJ1A,apa yang sebenarnya,224.6,1.34,0,id
227,QK01ROEqJ1A,yang paling cepat di dunia ini?,226.24,1.2,0,id
228,QK01ROEqJ1A,"kalau kalian kenal Albert Einstein, dia yang nemui bahwa",228.095,2.89,0,id
229,QK01ROEqJ1A,di dunia ini objek yang paling cepat itu sama sekali bukan,230.985,3.09,0,id
230,QK01ROEqJ1A,"mobil Ferrary, tetapi sesuatu hal yang dekat dengan kita",234.1,2.72,0,id
231,QK01ROEqJ1A,Cahaya,237.44,1.0,0,id
232,QK01ROEqJ1A,gak ada yang lebih cepat lagi dari cahaya,238.64,3.52,0,id
233,QK01ROEqJ1A,"tapi meskipun dengan kecepatan sekita 1 miliar KM/jam saja,",246.5,4.7,0,id
234,QK01ROEqJ1A,cahaya masih butuh waktu,251.2,1.18,0,id
235,QK01ROEqJ1A,4 tahun lebih untuk sampai di bintang paling,252.62,3.4,0,id
236,QK01ROEqJ1A,terdekat kita,256.08,1.0,0,id
237,QK01ROEqJ1A,Alpha Centauri,257.42,2.18,0,id
238,QK01ROEqJ1A,dan butuh waktu 30 tahun bagi objek tercepat,259.6,3.08,0,id
239,QK01ROEqJ1A,di alam semesta ini untuk bisa sampai,262.68,2.72,0,id
240,QK01ROEqJ1A,"dari ujung ke ujung, dan pastinya tidak berhenti di situ",265.4,3.94,0,id
241,QK01ROEqJ1A,kalau kita zoom out lagi kita bisa ngeliat keseluruhan dari galaksi kita berada,269.88,4.44,0,id
242,QK01ROEqJ1A,"si Bimasakti atau Milkyway, kira-kira ada sekitar",274.94,3.18,0,id
243,QK01ROEqJ1A,100 Miliar sampai 400 Miliar,278.12,3.12,0,id
244,QK01ROEqJ1A,"bintang kayak matahari, dan sekitar 800 miliar",281.24,2.98,0,id
245,QK01ROEqJ1A,"sampai 3,2 triliun planet",284.22,2.98,0,id
246,QK01ROEqJ1A,di galaksi kita ini,287.205,1.15,0,id
247,QK01ROEqJ1A,yang mengerikan adalah,288.685,1.16,0,id
248,QK01ROEqJ1A,"mungkin di sini terihat penuh dengan bintang, namun tahukah kalian",290.155,3.19,0,id
249,QK01ROEqJ1A,ada jutaan bahkan mungkin miliaran planet yang hidup di kegelapan,293.345,3.755,0,id
250,QK01ROEqJ1A,planet tanpa bintang yang hanya,297.86,1.22,0,id
251,QK01ROEqJ1A,mengambang di luar angkasa,299.08,2.08,0,id
252,QK01ROEqJ1A,di dalamnya ada bumi kita,302.14,2.16,0,id
253,QK01ROEqJ1A,yang diterangi matahari kurang-lebih di sebelah sini,304.88,1.98,0,id
254,QK01ROEqJ1A,dan kira-kira dari bumi,307.56,1.0,0,id
255,QK01ROEqJ1A,bintang yang bisa kita lihat pakai mata telanjang itu,308.885,2.86,0,id
256,QK01ROEqJ1A,cuma sebesar ini,311.745,1.17,0,id
257,QK01ROEqJ1A,"ya, jarak pandang kita hanya sebesar ini",313.825,2.34,0,id
258,QK01ROEqJ1A,"tapi, ayo menghela nafas karena",316.515,2.42,0,id
259,QK01ROEqJ1A,ternyata galaksi kita yang super raksasa dengan triliunan,318.935,2.96,0,id
260,QK01ROEqJ1A,planet dan bintang  hanyalah satu dari 54 galaxy berbeda yang ada di Local Group,321.9,6.82,0,id
261,QK01ROEqJ1A,dan,328.72,0.5,0,id
262,QK01ROEqJ1A,"ayo sekali lagi menghela nafas, karena Local Group sendiri",329.22,3.04,0,id
